normalized-losses,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,label
'B1of3',mercedes-benz,gas,std,four,hatchback,rwd,front,'B2of3','B3of3','B3of3','B3of3','B2of3',ohc,six,'B3of3',2bbl,'B3of3','B2of3','B1of3','B2of3','B2of3','B2of3','B2of3','B3of3',3
'B1of3',plymouth,gas,std,four,sedan,4wd,front,'B2of3','B3of3','B2of3','B2of3','B2of3',dohc,four,'B1of3',mpfi,'B3of3','B3of3','B2of3','B1of3','B2of3','B1of3','B1of3','B1of3',0
'B1of3',volvo,gas,std,four,wagon,rwd,front,'B2of3','B3of3','B3of3','B2of3','B2of3',dohcv,three,'B3of3',mpfi,'B3of3','B2of3','B1of3','B1of3','B2of3','B1of3','B1of3','B3of3',0
'B1of3',subaru,gas,std,four,wagon,4wd,front,'B1of3','B2of3','B2of3','B2of3','B1of3',ohcf,four,'B1of3',2bbl,'B3of3','B1of3','B1of3','B1of3','B1of3','B2of3','B2of3','B1of3',3
'B1of3',mercedes-benz,gas,std,two,sedan,4wd,front,'B1of3','B3of3','B3of3','B2of3','B1of3',dohcv,five,'B1of3',2bbl,'B3of3','B2of3','B1of3','B1of3','B2of3','B2of3','B3of3','B3of3',4
'B1of3',nissan,gas,std,two,hardtop,fwd,front,'B1of3','B1of3','B1of3','B2of3','B1of3',ohc,four,'B1of3',mpfi,'B2of3','B3of3','B1of3','B1of3','B1of3','B2of3','B2of3','B1of3',4
'B1of3',honda,gas,std,four,sedan,fwd,front,'B1of3','B2of3','B1of3','B2of3','B1of3',ohc,four,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B1of3','B3of3','B2of3','B1of3',3
'B1of3',plymouth,gas,std,two,hatchback,rwd,front,'B1of3','B1of3','B2of3','B3of3','B2of3',rotor,two,'B1of3',mpfi,'B3of3','B3of3','B2of3','B2of3','B2of3','B1of3','B2of3','B3of3',6
'B1of3',volvo,gas,std,four,wagon,rwd,front,'B2of3','B3of3','B3of3','B2of3','B2of3',l,five,'B2of3',mpfi,'B3of3','B3of3','B1of3','B2of3','B2of3','B2of3','B1of3','B1of3',0
'B2of3',mercedes-benz,gas,std,four,sedan,4wd,front,'B3of3','B3of3','B3of3','B2of3','B3of3',ohcf,four,'B1of3',2bbl,'B3of3','B2of3','B1of3','B1of3','B1of3','B1of3','B1of3','B1of3',4
'B1of3',subaru,gas,std,two,hatchback,4wd,front,'B1of3','B1of3','B1of3','B2of3','B1of3',ohcv,twelve,'B3of3',2bbl,'B3of3','B1of3','B1of3','B3of3','B1of3','B2of3','B2of3','B3of3',5
'B1of3',jaguar,gas,std,four,sedan,rwd,front,'B2of3','B3of3','B2of3','B3of3','B2of3',l,four,'B1of3',2bbl,'B3of3','B2of3','B1of3','B1of3','B3of3','B1of3','B1of3','B1of3',3
'B2of3',jaguar,gas,turbo,two,hatchback,4wd,front,'B1of3','B3of3','B1of3','B2of3','B3of3',ohcv,six,'B2of3',mpfi,'B2of3','B3of3','B1of3','B1of3','B3of3','B2of3','B3of3','B1of3',6
'B2of3',mazda,gas,std,two,hatchback,rwd,front,'B2of3','B2of3','B2of3','B2of3','B2of3',rotor,two,'B3of3',spdi,'B3of3','B3of3','B1of3','B2of3','B2of3','B1of3','B1of3','B3of3',6
'B1of3',renault,gas,std,two,hatchback,fwd,front,'B1of3','B2of3','B2of3','B1of3','B1of3',ohc,four,'B1of3',mpfi,'B3of3','B2of3','B1of3','B1of3','B2of3','B2of3','B3of3','B1of3',5
'B1of3',porsche,gas,turbo,two,convertible,4wd,front,'B1of3','B2of3','B2of3','B1of3','B2of3',ohcf,five,'B1of3',mpfi,'B3of3','B1of3','B1of3','B1of3','B1of3','B1of3','B1of3','B3of3',6
'B1of3',volkswagen,gas,std,two,hatchback,fwd,front,'B1of3','B2of3','B2of3','B2of3','B2of3',ohc,four,'B1of3',1bbl,'B2of3','B2of3','B2of3','B1of3','B3of3','B1of3','B2of3','B1of3',5
'B1of3',honda,diesel,turbo,two,sedan,fwd,front,'B1of3','B2of3','B2of3','B2of3','B1of3',ohcv,twelve,'B3of3',idi,'B3of3','B3of3','B3of3','B1of3','B1of3','B1of3','B1of3','B1of3',3
'B2of3',toyota,gas,std,two,hatchback,rwd,front,'B3of3','B2of3','B2of3','B1of3','B2of3',ohc,four,'B1of3',2bbl,'B2of3','B1of3','B1of3','B1of3','B1of3','B2of3','B2of3','B2of3',4
'B1of3',mazda,gas,std,four,sedan,fwd,front,'B2of3','B2of3','B2of3','B1of3','B3of3',ohc,four,'B1of3',mpfi,'B2of3','B2of3','B2of3','B1of3','B2of3','B1of3','B1of3','B1of3',3
'B1of3',renault,gas,std,two,convertible,4wd,rear,'B2of3','B1of3','B2of3','B3of3','B1of3',ohcv,twelve,'B2of3',mpfi,'B2of3','B3of3','B1of3','B2of3','B1of3','B3of3','B1of3','B2of3',6
'B1of3',honda,gas,turbo,two,wagon,rwd,front,'B2of3','B3of3','B2of3','B2of3','B2of3',ohc,four,'B1of3',mpfi,'B3of3','B2of3','B1of3','B2of3','B2of3','B2of3','B1of3','B2of3',1
'B2of3',audi,gas,std,two,sedan,4wd,front,'B1of3','B2of3','B1of3','B3of3','B1of3',ohcf,three,'B3of3',idi,'B2of3','B1of3','B1of3','B2of3','B2of3','B1of3','B1of3','B3of3',3
'B2of3',audi,gas,std,four,sedan,fwd,front,'B1of3','B1of3','B1of3','B3of3','B1of3',ohc,four,'B1of3',2bbl,'B1of3','B2of3','B1of3','B1of3','B1of3','B2of3','B2of3','B1of3',5
'B1of3',bmw,gas,std,four,hatchback,4wd,front,'B2of3','B3of3','B3of3','B3of3','B3of3',ohcf,four,'B1of3',spdi,'B2of3','B1of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',3
'B1of3',mazda,gas,turbo,two,hatchback,rwd,front,'B1of3','B1of3','B1of3','B2of3','B1of3',dohcv,eight,'B2of3',2bbl,'B2of3','B1of3','B1of3','B3of3','B1of3','B2of3','B2of3','B1of3',4
'B1of3',chevrolet,gas,turbo,two,convertible,rwd,front,'B1of3','B1of3','B1of3','B1of3','B1of3',rotor,five,'B3of3',idi,'B1of3','B2of3','B1of3','B1of3','B3of3','B1of3','B2of3','B3of3',6
'B2of3',toyota,gas,std,four,sedan,rwd,front,'B3of3','B2of3','B1of3','B1of3','B1of3',ohc,four,'B1of3',mpfi,'B2of3','B2of3','B1of3','B1of3','B2of3','B2of3','B2of3','B1of3',4
'B1of3',alfa-romero,gas,std,two,hatchback,rwd,front,'B1of3','B2of3','B2of3','B1of3','B2of3',dohc,two,'B1of3',mpfi,'B2of3','B3of3','B3of3','B1of3','B2of3','B1of3','B1of3','B3of3',6
'B1of3',volvo,diesel,turbo,four,wagon,rwd,front,'B2of3','B3of3','B3of3','B1of3','B2of3',ohc,six,'B1of3',idi,'B2of3','B3of3','B3of3','B1of3','B1of3','B2of3','B1of3','B2of3',0
'B1of3',mazda,gas,std,four,hatchback,fwd,front,'B1of3','B2of3','B2of3','B2of3','B2of3',ohc,four,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',4
'B1of3',honda,gas,std,four,sedan,fwd,front,'B1of3','B1of3','B1of3','B2of3','B1of3',ohc,four,'B1of3',mpfi,'B1of3','B2of3','B1of3','B1of3','B2of3','B2of3','B2of3','B1of3',3
'B2of3',saab,gas,std,four,sedan,rwd,front,'B2of3','B2of3','B2of3','B3of3','B2of3',ohc,four,'B1of3',2bbl,'B2of3','B3of3','B1of3','B2of3','B1of3','B2of3','B2of3','B1of3',4
'B1of3',toyota,gas,std,four,sedan,fwd,front,'B1of3','B2of3','B2of3','B2of3','B1of3',ohc,four,'B1of3',mpfi,'B2of3','B2of3','B1of3','B1of3','B2of3','B2of3','B2of3','B1of3',3
'B2of3',audi,gas,std,two,hatchback,fwd,front,'B2of3','B3of3','B3of3','B2of3','B2of3',ohc,four,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B2of3','B2of3','B3of3','B1of3',4
'B1of3',nissan,gas,std,two,hatchback,fwd,front,'B1of3','B2of3','B1of3','B2of3','B1of3',ohc,four,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B2of3','B1of3','B2of3','B1of3',4
'B1of3',jaguar,gas,std,four,wagon,rwd,front,'B3of3','B3of3','B3of3','B2of3','B3of3',ohc,four,'B1of3',mpfi,'B3of3','B2of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',3
'B2of3',mazda,gas,turbo,two,hatchback,rwd,front,'B3of3','B2of3','B2of3','B1of3','B1of3',dohcv,two,'B1of3',2bbl,'B1of3','B2of3','B1of3','B2of3','B3of3','B1of3','B1of3','B1of3',6
'B1of3',dodge,diesel,turbo,four,wagon,4wd,front,'B2of3','B3of3','B3of3','B1of3','B3of3',ohcf,four,'B2of3',mpfi,'B1of3','B3of3','B3of3','B1of3','B3of3','B2of3','B2of3','B1of3',3
'B3of3',plymouth,gas,turbo,two,hatchback,fwd,front,'B2of3','B3of3','B2of3','B1of3','B2of3',ohc,four,'B2of3',mpfi,'B3of3','B3of3','B1of3','B3of3','B2of3','B1of3','B1of3','B3of3',6
'B1of3',chevrolet,gas,turbo,four,sedan,fwd,front,'B1of3','B1of3','B1of3','B2of3','B2of3',ohc,four,'B1of3',2bbl,'B3of3','B2of3','B1of3','B2of3','B1of3','B2of3','B2of3','B2of3',3
'B1of3',mazda,gas,std,four,sedan,fwd,front,'B2of3','B2of3','B2of3','B2of3','B2of3',ohc,four,'B2of3',1bbl,'B3of3','B3of3','B1of3','B2of3','B3of3','B2of3','B2of3','B1of3',3
'B1of3',volvo,gas,std,four,wagon,4wd,front,'B2of3','B3of3','B2of3','B3of3','B2of3',ohc,four,'B1of3',mpfi,'B3of3','B2of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',3
'B1of3',toyota,gas,std,four,sedan,fwd,front,'B1of3','B2of3','B2of3','B2of3','B2of3',ohc,four,'B1of3',2bbl,'B2of3','B3of3','B1of3','B1of3','B1of3','B1of3','B2of3','B1of3',3
'B2of3',honda,diesel,std,four,sedan,fwd,front,'B1of3','B2of3','B3of3','B3of3','B1of3',ohc,five,'B3of3',idi,'B2of3','B2of3','B3of3','B3of3','B1of3','B2of3','B2of3','B3of3',3
'B1of3',porsche,gas,std,two,hatchback,fwd,front,'B3of3','B1of3','B1of3','B3of3','B1of3',ohc,four,'B1of3',2bbl,'B3of3','B2of3','B1of3','B1of3','B2of3','B2of3','B2of3','B1of3',4
'B1of3',mercury,gas,std,two,sedan,fwd,front,'B2of3','B2of3','B1of3','B2of3','B2of3',ohc,five,'B1of3',2bbl,'B3of3','B2of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',4
'B1of3',mercury,gas,std,two,convertible,rwd,front,'B2of3','B3of3','B3of3','B3of3','B2of3',ohcv,six,'B2of3',2bbl,'B3of3','B1of3','B1of3','B1of3','B3of3','B1of3','B1of3','B2of3',4
'B1of3',subaru,gas,turbo,two,hatchback,fwd,front,'B2of3','B1of3','B1of3','B3of3','B1of3',ohc,four,'B1of3',mpfi,'B3of3','B2of3','B1of3','B3of3','B2of3','B2of3','B2of3','B3of3',5
'B1of3',mercury,gas,std,four,convertible,fwd,front,'B2of3','B1of3','B2of3','B3of3','B1of3',dohc,five,'B3of3',4bbl,'B1of3','B1of3','B2of3','B3of3','B1of3','B2of3','B1of3','B2of3',2
'B1of3',subaru,gas,std,two,convertible,fwd,front,'B2of3','B1of3','B1of3','B2of3','B1of3',ohcf,three,'B3of3',spfi,'B3of3','B3of3','B1of3','B3of3','B3of3','B2of3','B2of3','B2of3',5
'B2of3',audi,gas,std,four,sedan,fwd,front,'B2of3','B3of3','B2of3','B1of3','B2of3',ohc,four,'B1of3',idi,'B3of3','B2of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',4
'B1of3',mitsubishi,gas,turbo,two,wagon,fwd,front,'B1of3','B2of3','B2of3','B1of3','B2of3',dohc,six,'B2of3',spdi,'B2of3','B1of3','B1of3','B2of3','B2of3','B1of3','B1of3','B1of3',6
'B1of3',jaguar,gas,std,two,hardtop,rwd,front,'B2of3','B3of3','B3of3','B2of3','B2of3',ohc,four,'B1of3',mpfi,'B3of3','B2of3','B1of3','B1of3','B3of3','B2of3','B2of3','B1of3',3
'B2of3',saab,gas,std,four,sedan,fwd,rear,'B2of3','B3of3','B1of3','B2of3','B2of3',ohcv,twelve,'B3of3',4bbl,'B3of3','B1of3','B2of3','B2of3','B2of3','B1of3','B1of3','B3of3',6
'B1of3',toyota,diesel,std,four,sedan,fwd,front,'B1of3','B2of3','B2of3','B2of3','B2of3',ohc,four,'B2of3',idi,'B1of3','B3of3','B3of3','B2of3','B2of3','B2of3','B2of3','B1of3',3
'B1of3',toyota,gas,std,four,wagon,fwd,front,'B2of3','B2of3','B2of3','B1of3','B2of3',ohc,four,'B1of3',mpfi,'B2of3','B2of3','B2of3','B1of3','B1of3','B1of3','B2of3','B1of3',0
'B1of3',toyota,gas,std,four,sedan,fwd,front,'B1of3','B2of3','B2of3','B2of3','B1of3',ohcv,eight,'B2of3',2bbl,'B1of3','B2of3','B1of3','B2of3','B1of3','B2of3','B2of3','B3of3',3
'B3of3',toyota,gas,std,two,hatchback,rwd,front,'B2of3','B2of3','B2of3','B2of3','B2of3',dohc,four,'B1of3',1bbl,'B3of3','B1of3','B1of3','B1of3','B3of3','B1of3','B1of3','B3of3',6
'B2of3',renault,gas,std,two,hatchback,rwd,front,'B1of3','B3of3','B2of3','B1of3','B2of3',ohcv,six,'B2of3',mpfi,'B3of3','B3of3','B1of3','B2of3','B3of3','B1of3','B1of3','B1of3',4
'B3of3',peugot,diesel,turbo,four,hatchback,4wd,front,'B3of3','B3of3','B3of3','B1of3','B3of3',rotor,two,'B1of3',idi,'B3of3','B2of3','B3of3','B3of3','B2of3','B1of3','B1of3','B1of3',0
'B1of3',mercedes-benz,gas,std,four,hatchback,rwd,front,'B2of3','B3of3','B3of3','B3of3','B3of3',dohc,five,'B3of3',spdi,'B2of3','B3of3','B1of3','B1of3','B1of3','B1of3','B1of3','B2of3',0
'B2of3',peugot,diesel,std,four,wagon,rwd,front,'B2of3','B3of3','B1of3','B2of3','B2of3',l,four,'B1of3',idi,'B3of3','B1of3','B3of3','B1of3','B1of3','B2of3','B2of3','B3of3',3
'B2of3',plymouth,gas,std,four,sedan,rwd,front,'B1of3','B1of3','B1of3','B1of3','B1of3',ohcv,five,'B1of3',2bbl,'B1of3','B3of3','B1of3','B1of3','B1of3','B2of3','B2of3','B2of3',4
'B1of3',isuzu,gas,std,four,wagon,rwd,front,'B1of3','B1of3','B1of3','B2of3','B1of3',ohcv,six,'B2of3',mpfi,'B2of3','B2of3','B1of3','B2of3','B3of3','B3of3','B2of3','B3of3',3
'B2of3',audi,gas,std,four,sedan,fwd,front,'B2of3','B2of3','B2of3','B2of3','B2of3',ohc,four,'B1of3',mpfi,'B2of3','B2of3','B1of3','B1of3','B1of3','B1of3','B2of3','B1of3',5
'B1of3',toyota,gas,std,two,convertible,fwd,front,'B2of3','B2of3','B2of3','B2of3','B1of3',ohc,four,'B1of3',2bbl,'B3of3','B2of3','B1of3','B1of3','B2of3','B2of3','B3of3','B1of3',5
'B1of3',isuzu,diesel,turbo,four,sedan,rwd,rear,'B1of3','B1of3','B1of3','B3of3','B2of3',ohc,three,'B1of3',idi,'B1of3','B3of3','B3of3','B2of3','B1of3','B2of3','B2of3','B2of3',3
'B1of3',volkswagen,gas,std,four,sedan,fwd,front,'B2of3','B2of3','B1of3','B3of3','B2of3',ohc,four,'B1of3',mpfi,'B2of3','B2of3','B1of3','B1of3','B2of3','B2of3','B2of3','B1of3',3
'B1of3',mercedes-benz,gas,std,four,sedan,rwd,front,'B3of3','B3of3','B2of3','B1of3','B2of3',l,four,'B1of3',mpfi,'B3of3','B2of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',3
'B1of3',mercedes-benz,gas,std,two,hatchback,rwd,front,'B3of3','B3of3','B2of3','B3of3','B2of3',ohcv,two,'B3of3',1bbl,'B1of3','B2of3','B1of3','B2of3','B2of3','B2of3','B2of3','B3of3',3
'B2of3',peugot,gas,std,four,sedan,fwd,front,'B2of3','B2of3','B2of3','B1of3','B2of3',rotor,two,'B1of3',mpfi,'B1of3','B1of3','B1of3','B1of3','B1of3','B2of3','B2of3','B2of3',0
'B1of3',toyota,diesel,turbo,four,convertible,fwd,front,'B2of3','B2of3','B2of3','B2of3','B2of3',ohc,four,'B1of3',idi,'B3of3','B3of3','B3of3','B1of3','B2of3','B3of3','B2of3','B1of3',0
'B1of3',chevrolet,gas,std,four,hardtop,fwd,front,'B3of3','B1of3','B2of3','B2of3','B3of3',l,four,'B1of3',mpfi,'B1of3','B1of3','B1of3','B1of3','B2of3','B1of3','B3of3','B1of3',5
'B1of3',mazda,gas,std,four,sedan,fwd,front,'B2of3','B2of3','B1of3','B2of3','B2of3',ohc,four,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B1of3','B2of3','B2of3','B2of3',3
'B1of3',isuzu,gas,std,four,sedan,fwd,front,'B3of3','B3of3','B2of3','B3of3','B3of3',ohc,four,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B2of3','B2of3','B2of3','B1of3',5
'B2of3',dodge,gas,std,two,hatchback,fwd,front,'B1of3','B3of3','B1of3','B1of3','B1of3',ohc,four,'B1of3',2bbl,'B1of3','B2of3','B1of3','B1of3','B2of3','B2of3','B1of3','B1of3',4
'B1of3',renault,gas,std,four,hatchback,fwd,front,'B1of3','B1of3','B2of3','B3of3','B1of3',ohc,four,'B1of3',mpfi,'B2of3','B2of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',5
'B3of3',nissan,gas,turbo,two,hatchback,fwd,front,'B1of3','B2of3','B2of3','B1of3','B2of3',ohc,four,'B1of3',mpfi,'B1of3','B2of3','B1of3','B2of3','B2of3','B1of3','B1of3','B1of3',6
'B1of3',saab,gas,std,four,sedan,fwd,front,'B2of3','B2of3','B2of3','B1of3','B2of3',ohc,four,'B1of3',mpfi,'B2of3','B3of3','B1of3','B1of3','B3of3','B1of3','B2of3','B1of3',0
'B1of3',dodge,gas,std,four,wagon,fwd,front,'B1of3','B2of3','B1of3','B1of3','B1of3',ohc,four,'B1of3',2bbl,'B1of3','B2of3','B1of3','B1of3','B2of3','B2of3','B2of3','B1of3',4
'B1of3',volkswagen,gas,std,two,hatchback,fwd,front,'B3of3','B3of3','B3of3','B1of3','B2of3',ohc,four,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B1of3','B1of3','B3of3','B1of3',5
'B2of3',mitsubishi,gas,turbo,four,sedan,fwd,front,'B1of3','B3of3','B3of3','B1of3','B3of3',rotor,eight,'B2of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B2of3','B1of3','B1of3','B2of3',4
'B2of3',plymouth,gas,turbo,two,hatchback,fwd,front,'B1of3','B2of3','B1of3','B1of3','B1of3',ohc,four,'B1of3',2bbl,'B1of3','B2of3','B1of3','B1of3','B2of3','B3of3','B1of3','B1of3',4
'B3of3',mercury,gas,turbo,two,hatchback,rwd,front,'B2of3','B2of3','B2of3','B1of3','B2of3',ohc,four,'B1of3',mpfi,'B3of3','B1of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',4
'B1of3',mazda,gas,std,four,sedan,fwd,front,'B2of3','B2of3','B2of3','B2of3','B2of3',ohc,four,'B1of3',mpfi,'B2of3','B1of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',3
'B1of3',toyota,gas,std,four,wagon,fwd,front,'B1of3','B2of3','B1of3','B3of3','B2of3',ohc,two,'B2of3',mpfi,'B2of3','B2of3','B1of3','B2of3','B1of3','B1of3','B1of3','B3of3',3
'B2of3',mercedes-benz,diesel,turbo,four,sedan,rwd,front,'B3of3','B3of3','B2of3','B2of3','B1of3',ohc,four,'B1of3',idi,'B1of3','B2of3','B3of3','B1of3','B2of3','B2of3','B1of3','B1of3',0
'B1of3',mitsubishi,gas,turbo,two,hatchback,fwd,front,'B1of3','B2of3','B2of3','B1of3','B1of3',ohc,four,'B1of3',4bbl,'B3of3','B2of3','B1of3','B1of3','B1of3','B1of3','B1of3','B3of3',6
'B1of3',porsche,gas,std,four,wagon,fwd,front,'B2of3','B1of3','B2of3','B1of3','B2of3',rotor,three,'B1of3',spdi,'B3of3','B1of3','B2of3','B3of3','B2of3','B1of3','B2of3','B1of3',0
'B1of3',bmw,gas,std,four,sedan,rwd,front,'B2of3','B2of3','B2of3','B2of3','B2of3',ohc,four,'B1of3',mpfi,'B3of3','B2of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',3
'B2of3',peugot,gas,std,two,hatchback,fwd,front,'B2of3','B1of3','B1of3','B3of3','B3of3',ohc,four,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B2of3','B3of3','B3of3','B1of3',4
'B1of3',isuzu,gas,std,four,sedan,rwd,front,'B3of3','B1of3','B2of3','B2of3','B2of3',ohc,four,'B1of3',mpfi,'B1of3','B2of3','B2of3','B1of3','B2of3','B2of3','B2of3','B1of3',3
'B1of3',jaguar,gas,std,four,sedan,fwd,front,'B2of3','B3of3','B3of3','B2of3','B1of3',ohc,four,'B1of3',2bbl,'B1of3','B2of3','B1of3','B1of3','B2of3','B2of3','B1of3','B1of3',5
'B1of3',mercedes-benz,gas,std,two,hatchback,4wd,front,'B1of3','B1of3','B1of3','B3of3','B1of3',dohcv,eight,'B2of3',1bbl,'B2of3','B3of3','B1of3','B3of3','B1of3','B2of3','B2of3','B2of3',5
'B1of3',isuzu,gas,turbo,four,sedan,fwd,front,'B1of3','B2of3','B2of3','B2of3','B2of3',ohc,four,'B1of3',spfi,'B2of3','B3of3','B1of3','B1of3','B1of3','B1of3','B2of3','B1of3',3
'B2of3',plymouth,gas,turbo,two,convertible,rwd,front,'B1of3','B2of3','B2of3','B2of3','B2of3',dohc,eight,'B3of3',2bbl,'B1of3','B3of3','B1of3','B1of3','B1of3','B1of3','B3of3','B1of3',4
'B1of3',volkswagen,diesel,turbo,four,sedan,fwd,front,'B2of3','B2of3','B1of3','B2of3','B3of3',ohc,four,'B1of3',1bbl,'B1of3','B2of3','B3of3','B1of3','B3of3','B1of3','B1of3','B1of3',3
'B2of3',chevrolet,gas,std,four,sedan,fwd,front,'B1of3','B2of3','B2of3','B1of3','B1of3',ohc,four,'B1of3',spfi,'B2of3','B2of3','B1of3','B1of3','B3of3','B3of3','B2of3','B1of3',5
'B3of3',renault,gas,std,two,hatchback,fwd,front,'B2of3','B2of3','B1of3','B2of3','B3of3',dohcv,eight,'B2of3',spdi,'B3of3','B2of3','B1of3','B2of3','B2of3','B1of3','B1of3','B2of3',6
'B1of3',jaguar,gas,std,four,hatchback,fwd,front,'B3of3','B1of3','B1of3','B1of3','B1of3',ohc,two,'B3of3',2bbl,'B2of3','B1of3','B1of3','B3of3','B1of3','B1of3','B1of3','B2of3',0
'B1of3',mazda,gas,turbo,four,sedan,fwd,front,'B1of3','B1of3','B1of3','B2of3','B1of3',ohc,four,'B1of3',mpfi,'B2of3','B2of3','B1of3','B1of3','B2of3','B2of3','B2of3','B1of3',4
'B2of3',honda,gas,std,two,hatchback,fwd,front,'B2of3','B1of3','B1of3','B2of3','B3of3',ohc,four,'B1of3',mpfi,'B1of3','B2of3','B3of3','B1of3','B2of3','B3of3','B3of3','B1of3',5
'B1of3',honda,gas,std,four,sedan,rwd,front,'B3of3','B2of3','B2of3','B3of3','B2of3',ohc,six,'B2of3',mpfi,'B2of3','B2of3','B1of3','B1of3','B1of3','B1of3','B1of3','B2of3',3
'B2of3',mitsubishi,gas,std,two,hatchback,rwd,front,'B2of3','B2of3','B1of3','B1of3','B2of3',ohcv,eight,'B3of3',2bbl,'B2of3','B3of3','B1of3','B3of3','B1of3','B1of3','B1of3','B1of3',4
'B1of3',subaru,diesel,turbo,four,hatchback,fwd,front,'B3of3','B1of3','B1of3','B3of3','B1of3',ohc,five,'B2of3',idi,'B3of3','B2of3','B3of3','B1of3','B2of3','B3of3','B2of3','B2of3',0
'B2of3',toyota,gas,std,two,hatchback,fwd,front,'B1of3','B3of3','B2of3','B3of3','B2of3',ohc,four,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',4
'B1of3',audi,gas,std,four,wagon,rwd,front,'B1of3','B2of3','B1of3','B3of3','B1of3',l,four,'B1of3',2bbl,'B2of3','B3of3','B1of3','B1of3','B2of3','B2of3','B2of3','B1of3',3
'B1of3',mitsubishi,gas,std,two,hatchback,fwd,front,'B3of3','B1of3','B1of3','B1of3','B2of3',ohc,four,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B2of3','B1of3','B2of3','B1of3',4
'B1of3',volkswagen,gas,std,two,hardtop,fwd,front,'B1of3','B2of3','B2of3','B3of3','B2of3',ohc,four,'B1of3',mpfi,'B2of3','B2of3','B1of3','B1of3','B2of3','B1of3','B2of3','B1of3',5
'B2of3',volvo,gas,std,two,hatchback,rwd,front,'B3of3','B2of3','B2of3','B3of3','B3of3',dohc,five,'B3of3',mfi,'B3of3','B3of3','B1of3','B3of3','B3of3','B1of3','B2of3','B1of3',6
'B1of3',porsche,gas,std,two,hatchback,4wd,front,'B1of3','B3of3','B2of3','B1of3','B2of3',ohcv,five,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B1of3','B1of3','B1of3','B1of3',4
'B1of3',toyota,gas,std,two,convertible,fwd,front,'B1of3','B2of3','B2of3','B3of3','B1of3',ohc,four,'B1of3',mpfi,'B2of3','B3of3','B1of3','B1of3','B2of3','B1of3','B1of3','B1of3',3
'B1of3',volvo,gas,std,two,hatchback,4wd,front,'B2of3','B2of3','B1of3','B1of3','B3of3',ohcf,six,'B2of3',2bbl,'B2of3','B3of3','B1of3','B1of3','B1of3','B1of3','B2of3','B2of3',4
'B1of3',alfa-romero,gas,std,four,sedan,4wd,front,'B3of3','B2of3','B2of3','B2of3','B2of3',dohcv,five,'B1of3',mpfi,'B1of3','B3of3','B1of3','B1of3','B3of3','B1of3','B2of3','B3of3',4
'B1of3',mitsubishi,gas,std,four,wagon,fwd,front,'B1of3','B2of3','B2of3','B1of3','B3of3',ohc,four,'B1of3',mpfi,'B2of3','B3of3','B1of3','B1of3','B2of3','B2of3','B2of3','B1of3',0
'B1of3',audi,gas,turbo,four,sedan,4wd,front,'B2of3','B2of3','B1of3','B3of3','B3of3',dohc,six,'B2of3',1bbl,'B2of3','B3of3','B1of3','B1of3','B3of3','B1of3','B2of3','B2of3',3
'B1of3',mazda,gas,std,two,hatchback,fwd,front,'B2of3','B1of3','B1of3','B2of3','B2of3',ohc,four,'B1of3',2bbl,'B2of3','B2of3','B1of3','B1of3','B2of3','B1of3','B2of3','B1of3',4
'B2of3',audi,gas,std,two,hardtop,4wd,front,'B3of3','B2of3','B2of3','B2of3','B1of3',dohcv,four,'B2of3',mpfi,'B1of3','B3of3','B1of3','B2of3','B2of3','B2of3','B2of3','B1of3',6
'B2of3',audi,gas,std,four,hatchback,fwd,front,'B1of3','B2of3','B2of3','B2of3','B3of3',dohcv,six,'B2of3',2bbl,'B3of3','B3of3','B1of3','B2of3','B1of3','B1of3','B2of3','B2of3',4
'B1of3',mercury,gas,std,two,hatchback,rwd,front,'B2of3','B2of3','B1of3','B1of3','B3of3',ohc,four,'B1of3',2bbl,'B3of3','B2of3','B1of3','B1of3','B1of3','B1of3','B2of3','B1of3',4
